,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
40,40,072-19-000053,14-Jul-2020,01-Dec-2020,Construction of RCC Drain and Other Development work at Raghavendra Badavane Main and cross Roads in ward no 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3400 Developmental works at ward No.75 Rs.20.00 Cr  and 29 Rs.10.00 Cr each and Ward No.32 Rs.7.00 Cr each,PANDURANGA E,9880304277,,First and Final,000079,14-Jul-2020,000107,08-Dec-2020,000242,08-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,9994636,Ninety Nine Lakh Ninety Four Thousand Six Hundred Thirty Six,970275,Nine Lakh Seventy  Thousand Two Hundred Seventy Five,9024361,Ninety  Lakh Twenty Four Thousand Three Hundred Sixty One
41,41,072-19-000054,14-Jul-2020,01-Dec-2020,Improvements of roads and drain and other development work at Raghavendra Badavane  in ward no 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3400 Developmental works at ward No.75 Rs.20.00 Cr  and 29 Rs.10.00 Cr each and Ward No.32 Rs.7.00 Cr each,PANDURANGA E,9880304277,,First and Final,000078,14-Jul-2020,000108,08-Dec-2020,000244,08-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,10031516,One Crore Thirty One Thousand Five Hundred Sixteen,986622,Nine Lakh Eighty Six Thousand Six Hundred Twenty Two,9044894,Ninety  Lakh Fourty Four Thousand Eight Hundred Ninety Four
42,42,072-20-000025,10-Jul-2020,15-Apr-2021,Comprehensive and Development works at Maruthinagar and Nagaraholenagar and surrounding areas in ward no 72  ,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),NANDI CONSTRUCTION,9448392561,,First and Final,000075,10-Jul-2020,000001,20-Apr-2021,000001,20-Apr-2021,,           ,Under Process in AdCf - Acts. Supdt.,102381893,Ten Crore Twenty Three Lakh Eighty One Thousand Eight Hundred Ninety Three,9097363,Ninety  Lakh Ninety Seven Thousand Three Hundred Sixty Three,93284530,Nine Crore Thirty Two Lakh Eighty Four Thousand Five Hundred Thirty 
43,43,072-20-000026,10-Jul-2020,08-Feb-2021,"Comprehensive and Development works at Raghavendra Layout, Pragathi layout and surrounding areas in ward no 72  ",072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),NANDI CONSTRUCTION,9448392561,,First and Final,000074,10-Jul-2020,000141,12-Feb-2021,000335,13-Feb-2021,,           ,Under Process in AdCf - Acts. Supdt.,102355312,Ten Crore Twenty Three Lakh Fifty Five Thousand Three Hundred Twelve,11546065,One Crore Fifteen Lakh Fourty Six Thousand Sixty Five,90809247,Nine Crore Eight Lakh Nine Thousand Two Hundred Fourty Seven
44,44,072-20-000021,28-Apr-2020,10-Jul-2020,BBMP Office Building Maintenance at Ward No72 of Herohalli Ward Limits In Ward No 72  Herohalli of Herohalli Sub Division for the year 2018-19,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KEMPANNA,8105618908,,First and Final,000007,28-Apr-2020,000051,18-Jul-2020,000134,20-Jul-2020,,           ,000251 / 15-Jul-2022 in RTGS,2469912,Twenty Four Lakh Sixty Nine Thousand Nine Hundred Twelve,244169,Two Lakh Fourty Four Thousand One Hundred Sixty Nine,2225743,Twenty Two Lakh Twenty Five Thousand Seven Hundred Fourty Three
45,45,072-20-000054,21-Mar-2020,08-Sep-2020,Improvements  Roads and Drains at Herohalli  Colony Adjecent  to Syndicate Bank Layout in Ward  No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000403,21-Mar-2020,000075,15-Sep-2020,000184,15-Sep-2020,,           ,000393 / 04-Mar-2022 in RTGS,9873567,Ninety Eight Lakh Seventy Three Thousand Five Hundred Sixty Seven,1074807,Ten Lakh Seventy Four Thousand Eight Hundred Seven,8798760,Eighty Seven Lakh Ninety Eight Thousand Seven Hundred Sixty 
46,46,072-20-000055,21-Mar-2020,08-Sep-2020,Improvements Roads and Drains at Herohalli Colony Near Dandi Maramma Temple Surrounding Area In Ward No 72 of Herohalli sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000401,21-Mar-2020,000073,14-Sep-2020,000183,15-Sep-2020,,           ,000393 / 04-Mar-2022 in RTGS,9873672,Ninety Eight Lakh Seventy Three Thousand Six Hundred Seventy Two,1074821,Ten Lakh Seventy Four Thousand Eight Hundred Twenty One,8798851,Eighty Seven Lakh Ninety Eight Thousand Eight Hundred Fifty One
47,47,072-20-000057,21-Mar-2020,08-Sep-2020,Improvements  Roads and Drains at Herohalli  Colony Eastern Side Cross Road In Ward No 72 of  Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000402,21-Mar-2020,000074,14-Sep-2020,000182,15-Sep-2020,,           ,000393 / 04-Mar-2022 in RTGS,9869439,Ninety Eight Lakh Sixty Nine Thousand Four Hundred Thirty Nine,1074358,Ten Lakh Seventy Four Thousand Three Hundred Fifty Eight,8795081,Eighty Seven Lakh Ninety Five Thousand Eighty One
48,48,072-20-000056,21-Mar-2020,21-Aug-2020,Improvements Roads and Drains at Herohalli Colony Back Side of Govt School Area In Ward No 72 of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000404,21-Mar-2020,000071,07-Sep-2020,000171,07-Sep-2020,,           ,000393 / 04-Mar-2022 in RTGS,9872438,Ninety Eight Lakh Seventy Two Thousand Four Hundred Thirty Eight,1074683,Ten Lakh Seventy Four Thousand Six Hundred Eighty Three,8797755,Eighty Seven Lakh Ninety Seven Thousand Seven Hundred Fifty Five
49,49,072-19-000039,20-Mar-2020,10-Jul-2020,Providing Underground Drainage works at Herohalli ward limits in ward no 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P3442 Developmental works at ward No..07,08,11,12,25,41,49,50,63,67,68,72,74,  102,77,98,99,100,140,145,148,153,171, 172  Rs.02.00 Cr  Each",KEMPANNA,8105618908,,First and Final,000399,20-Mar-2020,000052,18-Jul-2020,000135,20-Jul-2020,,           ,000251 / 15-Jul-2022 in RTGS,9909914,Ninety Nine Lakh Nine Thousand Nine Hundred Fourteen,979666,Nine Lakh Seventy Nine Thousand Six Hundred Sixty Six,8930248,Eighty Nine Lakh Thirty  Thousand Two Hundred Fourty Eight
50,50,072-20-000081,07-Mar-2020,12-Jul-2021,"Providing Consultancy Service for Preparation of Detailed Project Report (DPR) for the Work of  Construction Of Electrical Cremotorium, Burial Ground and Other allied Works in Kurubarahalli(Sy No.150), in Tavarekere Hobali under Yeshavanthapura constituency",072 Herohalli,Executive Engineer (Project) Rajarajeshwari Nagar Zone,P0485 Construction / Improvements to Burial Grounds and Burning ghats / Electrical creamtoruim,BOOKAPROP ESTATES PR,8880404333,anup@bookaprop.com,First and Final,000049,07-Mar-2020,000001,20-May-2022,000003,20-May-2022,,           ,Under Process in EE (Acts. Supdt.),475000,Four Lakh Seventy Five Thousand ,47500,Fourty Seven Thousand Five Hundred ,427500,Four Lakh Twenty Seven Thousand Five Hundred 
51,51,072-19-000040,07-Mar-2020,21-Aug-2020,Sinking Borewell and Providing Water Supply works at Herohalli ward Limits in ward no 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P3442 Developmental works at ward No..07,08,11,12,25,41,49,50,63,67,68,72,74,  102,77,98,99,100,140,145,148,153,171, 172  Rs.02.00 Cr  Each",G M CONTRACTORS AND ,9611839373,,First and Final,000377,07-Mar-2020,000072,07-Sep-2020,000172,07-Sep-2020,,           ,Under Process in AdCf - Acts. Supdt.,8898435,Eighty Eight Lakh Ninety Eight Thousand Four Hundred Thirty Five,790688,Seven Lakh Ninety  Thousand Six Hundred Eighty Eight,8107747,Eighty One Lakh Seven Thousand Seven Hundred Fourty Seven
52,52,072-19-000003,26-Feb-2020,02-Nov-2020,Improvements  Roads and drains and other development works at Veerabhadreshwara nagara stage 2 in ward no 72 Herohalli of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P3519 Developmental works at ward No.40, 72, 130, 159,  198  Rs.2 cr each",NANDI CONSTRUCTION,9448392561,,First and Final,000368,26-Feb-2020,000101,07-Dec-2020,000266,29-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,4606180,Fourty Six Lakh Six Thousand One Hundred Eighty ,455355,Four Lakh Fifty Five Thousand Three Hundred Fifty Five,4150825,Fourty One Lakh Fifty  Thousand Eight Hundred Twenty Five
53,53,072-19-000005,26-Feb-2020,02-Nov-2020,Improvements Roads and drains and other development works at Veerabhadreshwara nagara stage 3 in ward no 72 Herohalli of Herohalli Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P3519 Developmental works at ward No.40, 72, 130, 159,  198  Rs.2 cr each",NANDI CONSTRUCTION,9448392561,,First and Final,000367,26-Feb-2020,000100,07-Dec-2020,000271,29-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,4614758,Fourty Six Lakh Fourteen Thousand Seven Hundred Fifty Eight,456201,Four Lakh Fifty Six Thousand Two Hundred One,4158557,Fourty One Lakh Fifty Eight Thousand Five Hundred Fifty Seven
54,54,072-20-000016,26-Feb-2020,18-Mar-2020,Pot hole filling Stage-2 Herohalli  Ward Limits In Ward No 72 of Herohalli  Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,NANDI CONSTRUCTION,9448392561,,First and Final,000364,26-Feb-2020,000096,04-Dec-2020,000269,29-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,778799,Seven Lakh Seventy Eight Thousand Seven Hundred Ninety Nine,76991,Seventy Six Thousand Nine Hundred Ninety One,701808,Seven Lakh One Thousand Eight Hundred Eight
55,55,072-20-000017,26-Feb-2020,18-Mar-2020,Pot hole filling Stage-3 Herohalli  Ward Limits In Ward No 72 of Herohalli  Sub Division,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,NANDI CONSTRUCTION,9448392561,,First and Final,000365,26-Feb-2020,000099,07-Dec-2020,000265,29-Dec-2020,,           ,Under Process in AdCf - Acts. Supdt.,776854,Seven Lakh Seventy Six Thousand Eight Hundred Fifty Four,76797,Seventy Six Thousand Seven Hundred Ninety Seven,700057,Seven Lakh Fifty Seven
56,56,072-19-000053,19-Feb-2020,08-Oct-2021,Consultancy Services for Project Management including supervision and Quality Control for the Works in Ward No-40 and Ward No-72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3400 Developmental works at ward No.75 Rs.20.00 Cr  and 29 Rs.10.00 Cr each and Ward No.32 Rs.7.00 Cr each,CIVIL QUALITY CONSUL,9886998316,,First and Final,000350,19-Feb-2020,000062,22-Dec-2021,000044,16-Jun-2022,,           ,Under Process in EE (Acts. Supdt.),388000,Three Lakh Eighty Eight Thousand ,38800,Thirty Eight Thousand Eight Hundred ,349200,Three Lakh Fourty Nine Thousand Two Hundred 
57,57,072-20-000019,04-Feb-2020,04-Aug-2020,Silt and Removal of Debries at Northern side Herohalli Ward Limits in Ward No 72  Herohalli of Herohalli Sub Division for the Year 2018-19,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,SHARANA GOWDA,8123903250,,First and Final,000338,04-Feb-2020,000076,10-Jan-2022,000225,28-Jan-2022,,           ,Under Process in AdCf - Acts. Supdt.,1286208,Twelve Lakh Eighty Six Thousand Two Hundred Eight,114288,One Lakh Fourteen Thousand Two Hundred Eighty Eight,1171920,Eleven Lakh Seventy One Thousand Nine Hundred Twenty 
58,58,072-20-000026,29-Jan-2020,17-Jun-2021,Consultancy Services for Project Management and Quality Control (PMC) for the 4 Works in Kengeri Division Under P3075 Grants Rajarajeshwari Nagara zone Package-01,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P3075 Special comprehensive development works in Bangalore city (Bangalore city in charge Minister Discretionary Grants),NEWZEN CONSULTANTS B,8792620231,,First and Final,000325,29-Jan-2020,000086,16-Sep-2021,000117,24-Sep-2021,,           ,Under Process in AdCf - Acts. Supdt.,3970000,Thirty Nine Lakh Seventy  Thousand ,397000,Three Lakh Ninety Seven Thousand ,3573000,Thirty Five Lakh Seventy Three Thousand 
59,59,072-20-000020,10-Jan-2020,20-Jul-2020,Silt and Removal of Debries at Southern side Herohalli Ward Limits in Ward No 72  Herohalli of Herohalli  Sub Division for the Year 2018-19,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,KUMAR D V,9845187283,,First and Final,000310,10-Jan-2020,000056,07-Aug-2020,000149,13-Aug-2020,,           ,Under Process in AdCf - Acts. Supdt.,1317360,Thirteen Lakh Seventeen Thousand Three Hundred Sixty ,115872,One Lakh Fifteen Thousand Eight Hundred Seventy Two,1201488,Twelve Lakh One Thousand Four Hundred Eighty Eight
60,60,072-20-000028,30-Dec-2019,06-May-2020,"Construction supervision, project management and Quality Control (PMC) for the 4 works under P-1878 grants in Ward NO-40 & 72 Kengeri Division Rajarajeswari Nagara Zone Package-1",072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",Newzen Consultants Bangalore,8792620231,,First and Final,000298,30-Dec-2019,000017,29-May-2020,000055,01-Jun-2020,003102,01-Dec-2020,000222 / 05-Dec-2020 in RTGS,397000,Three Lakh Ninety Seven Thousand ,39700,Thirty Nine Thousand Seven Hundred ,357300,Three Lakh Fifty Seven Thousand Three Hundred 
61,61,072-20-000018,24-Dec-2019,29-Sep-2020,Rain Water  Harvesting and UGD Maintenance at Herohalli Ward Limits In Ward No 72 of Herohalli Sub Division for the year 2018-19,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,Mr  SHASHI  NAIK,9341242449,,First and Final,000295,24-Dec-2019,000079,12-Oct-2020,000207,29-Oct-2020,,           ,Under Process in AdCf - Acts. Supdt.,2718496,Twenty Seven Lakh Eighteen Thousand Four Hundred Ninety Six,268747,Two Lakh Sixty Eight Thousand Seven Hundred Fourty Seven,2449749,Twenty Four Lakh Fourty Nine Thousand Seven Hundred Fourty Nine
62,62,072-20-000022,17-Feb-2019,23-Feb-2021,Providing DI Pipe Line Maintenance of Ward Limits In  Ward No 72 of Herohalli Sub Division for the year 2018-19,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,P1771 Zone Works - POW Works,K B Vasudevamurthy (M/s Jayalakshmi Engineering Works),8971497979,,First and Final,000285,17-Dec-2019,000004,21-Apr-2021,000007,21-Apr-2021,,           ,Under Process in AdCf - Acts. Supdt.,947043,Nine Lakh Fourty Seven Thousand Fourty Three,93621,Ninety Three Thousand Six Hundred Twenty One,853422,Eight Lakh Fifty Three Thousand Four Hundred Twenty Two
63,63,072-19-000057,27-Nov-2019,16-May-2020,providing Electrical M and R to park lightings at Ward No 72 RR Nagar Zone,072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0298 M and R to Electrical Installations in Parks and Gardens, Playgrounds, Burial Grounds",GSELECTRICALS,9448886499,,First and Final,000043,27-Nov-2019,000032,24-Jun-2020,000032,24-Jun-2020,,           ,000122 / 23-May-2022 in RTGS,187068,One Lakh Eighty Seven Thousand Sixty Eight,11269,Eleven Thousand Two Hundred Sixty Nine,175799,One Lakh Seventy Five Thousand Seven Hundred Ninety Nine
64,64,072-19-000056,09-Nov-2019,07-Nov-2020,"Providing Electrical Maintenance and repair to BBMP Buildings and community hall in ward no-72, RR Nagar Zone.",072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0294 M and R to Electrical Inst in BMP Buildings, Schools, M.Homes, Community Halls, Markets and Others", GANESH ELECTRICALS,9448522225,,First and Final,000037,09-Nov-2019,000159,17-Mar-2021,000158,17-Mar-2021,,           ,Under Process in AdCf - Acts. Supdt.,207929,Two Lakh Seven Thousand Nine Hundred Twenty Nine,13538,Thirteen Thousand Five Hundred Thirty Eight,194391,One Lakh Ninety Four Thousand Three Hundred Ninety One
65,65,072-19-000058,09-Nov-2019,04-Feb-2020,"Providing  Auto  Control panels to High mast lights in ward no-72, RR Nagar zone.",072 Herohalli,Executive Engineer (Electrical) Rajarajeshwari Nagar Zone,"P0303 M and R to Pumpsets, Lifts, DG Sets, Wireless sets and Internal Telephone Exchange",POWER MAC,9845432134,,First and Final,000035,09-Nov-2019,000003,23-Apr-2020,000003,23-Apr-2020,,           ,000119 / 21-May-2022 in RTGS,120464,One Lakh Twenty  Thousand Four Hundred Sixty Four,4682,Four Thousand Six Hundred Eighty Two,115782,One Lakh Fifteen Thousand Seven Hundred Eighty Two
66,66,072-20-000029,08-Nov-2019,04-May-2020,Providing Drains and Other Allied Works at Giddadakonnenhalli and Janatha Colony Surrouding Area Stage-02 in Ward No 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL,9449863065,,First and Final,000204,08-Nov-2019,000039,08-Jul-2020,000116,08-Jul-2020,003146,02-Dec-2020,000222 / 05-Dec-2020 in RTGS,9798484,Ninety Seven Lakh Ninety Eight Thousand Four Hundred Eighty Four,1066649,Ten Lakh Sixty Six Thousand Six Hundred Fourty Nine,8731835,Eighty Seven Lakh Thirty One Thousand Eight Hundred Thirty Five
67,67,072-20-000028,08-Nov-2019,25-Feb-2020,Providing Drains and Other Allied Works at Daninamande and Billekallu Surrounding  Area Stage-01 in Ward No 72,072 Herohalli,Executive Engineer Kengeri Division Rajarajeshwari Nagar Zone,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",KRIDL,9449863065,,First and Final,000206,08-Nov-2019,000133,28-Feb-2020,000310,29-Feb-2020,008951,11-Mar-2020,000433 / 18-Mar-2020 in RTGS,9788501,Ninety Seven Lakh Eighty Eight Thousand Five Hundred One,1065663,Ten Lakh Sixty Five Thousand Six Hundred Sixty Three,8722838,Eighty Seven Lakh Twenty Two Thousand Eight Hundred Thirty Eight
